"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-15",,"73",,"62"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-16",,"74",,"60"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-17",,"74",,"62"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-18",,"74",,"65"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-19",,"75",,"66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-20",,"77",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-21","0.02","70",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-22","0.00","69",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-23",,"68",,"57"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-24",,"67",,"56"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-25",,"69",,"55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-26",,"72",,"59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-27",,"74",,"64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-28",,"78",,"68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-29",,"76",,"68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-30",,"78",,"69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-01-31",,"80",,"64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-01",,"80",,"71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-02",,"80",,"73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-03",,"79",,"73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-04",,"78",,"71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-05",,"76",,"67"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-06",,"76",,"68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-07",,"76",,"70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-08",,"79",,"69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-09",,"80",,"70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-10",,"79",,"67"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-11",,"80",,"71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-12",,"82",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-13",,"81",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-14",,"81",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-15",,"82",,"71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-16",,"81",,"71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-17",,"82",,"69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-18",,"84",,"65"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-19",,"84",,"68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-20",,"86",,"68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-21",,"83",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-22",,"84",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-23",,"83",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-24",,"83",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-25",,"82",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-26",,"81",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-27","0.08","80",,"71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-28","0.00","80",,"71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-02-29","0.20","81",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-01","0.00","82",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-02","0.00","82",,"71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-03",,"83",,"71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-04",,"84",,"70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-05",,"85",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-06",,"84",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-07",,"84",,"69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-08",,"84",,"71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-09",,"84",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-10",,"86",,"73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-11",,"86",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-12",,"85",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-13",,"83",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-14",,"82",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-15","0.00","84",,"71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-16","0.02","85",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-17","0.00","82",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-18","0.04","85",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-19","0.00","86",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-20","0.00","89",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-21",,"90",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-22",,"89",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-23",,"87",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-24",,"87",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-25",,"87",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-26",,"87",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-27",,"87",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-28","0.00","86",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-29",,"86",,"74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-30",,"86",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-03-31","0.00","88",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-01",,"89",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-02",,"88",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-03",,"88",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-04",,"88",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-05",,"88",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-06",,"91",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-07",,"92",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-08","0.00","90",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-09",,"91",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-10",,"91",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-11",,"94",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-12",,"92",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-13",,"90",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-14",,"90",,"82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-15",,"90",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-16",,"89",,"82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-17",,"90",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-18",,"89",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-19",,"89",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-20",,"89",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-21",,"89",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-22",,"89",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-23",,"90",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-24",,"90",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-25",,"89",,"82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-26",,"88",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-27",,"91",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-28",,"94",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-29",,"89",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-04-30",,"90",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-01",,"91",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-02","0.00","90",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-03",,"91",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-04",,"90",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-05",,"92",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-06",,"87",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-07",,"90",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-08",,"87",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-09",,"89",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-10",,"89",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-11",,"87",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-12",,"91",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-13",,"93",,"83"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-14",,"90",,"85"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-15",,"92",,"83"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-16",,"91",,"84"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-17",,"91",,"83"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-18",,"88",,"82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-19","0.08","81",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-20","1.81","77",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-21","1.26","84",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-22","0.00","88",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-23",,"90",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-24",,"90",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-25",,"87",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-26",,"89",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-27",,"89",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-28","0.16","90",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-29","0.31","85",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-30","0.00","90",,"84"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-05-31","0.00","91",,"83"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-01","0.00","85",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-02","0.79","87",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-03","0.71","82",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-04","2.28","83",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-05","0.31","86",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-06","0.00","86",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-07","0.39","85",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-08","0.59","85",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-09","0.02","86",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-10","0.00","90",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-11",,"91",,"84"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-12",,"92",,"86"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-13",,"92",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-14","0.75","87",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-15","0.00","85",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-16",,"82",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-17",,"83",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-18","0.00","84",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-19","0.55","83",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-20","0.59","85",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-21","0.39","86",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-22","0.00","87",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-23",,"88",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-24",,"88",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-25",,"88",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-26",,"81",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-27",,"80",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-28",,"85",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-29","0.00","84",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-06-30","0.39","85",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-01","0.04","82",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-02","1.30","82",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-03","2.17","81",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-04","0.12","84",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-05","0.00","85",,"82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-06",,"86",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-07",,"83",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-08","1.57","79",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-09","0.67","81",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-10","0.08","81",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-11","0.00","83",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-12","0.00","85",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-13","0.28","86",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-14","0.00","84",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-15","0.00","82",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-16","0.63","83",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-17","0.01","85",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-18","0.00","83",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-19","0.01","85",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-20","0.00","86",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-21",,"86",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-22",,"85",,"82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-23",,"85",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-24",,"84",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-25","1.06","83",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-26","0.28","78",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-27","1.34","81",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-28","0.12","86",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-29","0.00","87",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-30",,"82",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-07-31",,"82",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-01",,"83",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-02","0.39","80",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-03","1.22","80",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-04","1.73","79",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-05","1.42","78",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-06","0.04","81",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-07","0.03","82",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-08","0.01","83",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-09","0.28","80",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-10","0.71","80",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-11","0.24","80",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-12","0.28","85",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-13","0.00","83",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-14","0.67","84",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-15","0.08","82",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-16","0.43","81",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-17","0.71","80",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-18","0.00","83",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-19","0.00","86",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-20",,"87",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-21","0.00","85",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-22","0.67","80",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-23","0.24","85",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-24","0.00","82",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-25","0.87","83",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-26","0.20","82",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-27","0.35","85",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-28","0.00","85",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-29","0.04","86",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-30","0.00","85",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-08-31","0.12","82",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-01","0.83","82",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-02","0.16","83",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-03","0.00","82",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-04","0.51","77",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-05","1.26","78",,"74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-06","0.24","78",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-07","0.28","79",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-08","0.04","81",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-09","0.16","84",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-10","0.00","84",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-11","0.03","85",,"80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-12","0.00","82",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2016-09-13","0.16","82",,
